536,5
537,4
538,1
539,2
540,6
541,2
542,6
543,4
544,1
545,2
546,1
547,6
548,5
549,0
550,1
551,3
552,0
553,1
554,2
555,2
556,3
557,1
558,3
559,4
560,2
561,3
562,1
563,1
564,5
565,1
566,2
567,1
568,3
569,5
570,5
571,1
572,4
573,0
574,4
575,3
576,0
577,2
578,1
579,6
580,5
581,5
582,4
583,0
584,3
585,6
586,5
587,4
588,4
589,6
590,1
591,6
592,5
593,2
594,2
595,6
596,5
597,0
598,1
599,4
600,4
601,0
602,0
603,3
604,6
605,1
606,0
607,3
608,1
609,5
610,4
611,4
612,6
613,6
614,2
615,0
616,3
617,5
618,1
619,3
620,6
621,6
622,5
623,4
624,0
625,2
626,5
627,1
628,4
629,5
630,4
631,2
632,3
633,2
634,5
635,5
636,3
637,1
638,4
639,0
640,1
641,6
642,4
643,1
644,1
645,4
646,4
647,1
648,0
649,5
650,6
651,1
652,0
653,1
654,5
655,6
656,3
657,6
658,6
659,1
660,5
661,2
662,1
663,2
664,5
665,0
666,5
667,0
668,2
669,6
670,4
671,0
672,1
673,0
674,1
675,1
676,6
677,6
678,0
679,0
680,1
681,3
682,5
683,0
684,3
685,6
686,6
687,3
688,4
689,3
690,5
691,3
692,6
693,3
694,6
695,3
696,5
697,5
698,3
699,3
700,0
701,3
702,0
703,5
704,5
705,0
706,5
707,6
708,0
709,1
710,2
711,6
712,3
713,2
714,3
715,3
716,6
717,2
718,3
719,2
720,1
721,4
722,2
723,2
724,1
725,5
726,2
727,5
728,5
729,1
730,0
731,6
732,2
733,0
734,4
735,0
736,4
737,1
738,3
739,4
740,4
741,2
742,1
743,6
744,1
745,1
746,5
747,3
748,2
749,5
750,3
751,4
752,2
753,0
754,1
755,4
756,5
757,3
758,3
759,6
760,5
761,6
762,3
763,5
764,4
765,1
766,3
767,5
768,6
769,1
770,0
771,5
772,3
773,5
774,0
775,2
776,2
777,2
778,2
779,2
780,4
781,2
782,3
783,2
784,3
785,5
786,2
787,0
788,6
789,3
790,1
791,4
792,3
793,4
794,3
795,1
796,5
797,4
798,5
799,6
800,3
801,6
802,4
803,6
804,4
805,6
806,1
807,4
808,0
809,3
810,4
811,1
812,2
813,4
814,3
815,5
816,3
817,4
818,5
819,0
820,0
821,0
822,5
823,2
824,3
825,0
826,4
827,5
828,4
829,6
830,6
831,5
832,0
833,3
834,2
835,2
836,3
837,0
838,3
839,6
840,2
841,2
842,5
843,1
844,5
845,0
846,2
847,5
848,1
849,2
850,0
851,4
852,3
853,3
854,3
855,1
856,4
857,0
858,0
859,5
860,5
861,5
862,0
863,1
864,1
865,4
866,0
867,6
868,0
869,3
870,5
871,5
872,3
873,5
874,3
875,1
876,6
877,5
878,3
879,0
880,4
881,4
882,0
883,5
884,6
885,1
886,0
887,2
888,4
889,6
890,4
891,5
892,6
893,1
894,4
895,4
896,5
897,4
898,2
899,1
900,0
901,2
902,3
903,4
904,6
905,1
906,3
907,4
908,1
909,0
910,3
911,3
912,6
913,5
914,6
915,4
916,3
917,3
918,3
919,3
920,4
921,0
922,4
923,4
924,5
925,3
926,4
927,0
928,4
929,2
930,4
931,1
932,0
933,3
934,6
935,4
936,5
937,5
938,2
939,1
940,0
941,5
942,2
943,0
944,4
945,1
946,6
947,2
948,5
949,2
950,4
951,3
952,3
953,4
954,0
955,3
956,1
957,5
958,6
959,3
960,3
961,0
962,3
963,3
964,2
965,4
966,0
967,0
968,4
969,0
970,5
971,6
972,0
973,2
974,0
975,3
976,1
977,5
978,6
979,0
980,0
981,4
982,1
983,1
984,4
985,0
986,4
987,1
988,5
989,4
990,1
991,6
992,4
993,4
994,0
995,0
996,2
997,3
998,2
999,3
1000,3
1001,3
1002,6
1003,5
1004,6
1005,6
1006,3
1007,5
1008,4
1009,3
1010,4
1011,2
1012,0
1013,5
1014,5
1015,3
1016,2
1017,6
1018,5
1019,3
1020,5
1021,6
1022,3
1023,1
1024,6
1025,3
1026,3
1027,1
1028,0
1029,0
1030,1
1031,2
1032,1
1033,4
1034,3
1035,0
1036,5
1037,4
1038,4
1039,3
1040,6
1041,4
1042,4
1043,3
1044,1
1045,0
1046,1
1047,6
1048,1
1049,2
1050,6
1051,3
1052,4
1053,3
1054,2
1055,5
1056,1
1057,3
1058,5
1059,4
1060,6
1061,4
1062,3
1063,0
1064,5
1065,2
1066,5
1067,0
1068,4
1069,1
1070,6
1071,2
1072,6
1073,1
1074,4
1075,1
1076,0
1077,6
1078,3
1079,1
1080,4
1081,1
1082,0
1083,6
1084,2
1085,3
1086,4
1087,1
1088,3
1089,3
1090,2
1091,2
1092,5
1093,0
1094,2
1095,0
1096,5
1097,5
1098,1
1099,0
1100,4
1101,6
1102,4
1103,4
1104,4
1105,4
1106,5
1107,0
1108,0
1109,5
1110,4
1111,1
1112,0
1113,6
1114,1
1115,1
1116,0
1117,5
1118,1
1119,0
1120,5
1121,6
1122,6
1123,4
1124,2
1125,1
1126,0
1127,0
1128,6
1129,1
1130,3
1131,5
1132,0
1133,2
1134,6
1135,5
1136,1
1137,2
1138,5
1139,2
1140,6
1141,3
1142,2
1143,5
1144,6
1145,1
1146,2
1147,3
1148,6
1149,5
1150,1
1151,4
1152,2
1153,2
1154,6
1155,0
1156,5
1157,5
1158,3
1159,1
1160,0
1161,1
1162,5
1163,0
1164,0
1165,6
1166,3
1167,3
1168,1
1169,5
1170,4
1171,1
1172,4
1173,0
1174,6
1175,3
1176,6
1177,5
1178,1
1179,6
1180,0
1181,1
1182,1
1183,0
1184,3
1185,3
1186,0
1187,0
1188,4
1189,2
1190,6
1191,4
1192,4
1193,0
1194,5
1195,6
1196,0
1197,6
1198,3
1199,3
1200,2
1201,5
1202,6
1203,4
1204,6
1205,4
1206,4
1207,6
1208,5
1209,1
1210,4
1211,1
1212,1
1213,3
1214,1
1215,1
1216,5
1217,2
1218,4
1219,2
1220,5
1221,3
1222,0
1223,2
1224,1
1225,1
1226,5
1227,3
1228,1
1229,0
1230,4
1231,1
1232,5
1233,6
1234,2
1235,0
1236,6
1237,1
1238,0
1239,0
1240,5
1241,6
1242,0
1243,3
1244,4
1245,2
1246,1
1247,4
1248,5
1249,4
1250,6
1251,1
1252,1
1253,0
1254,3
1255,5
1256,0
1257,3
1258,5
1259,6
1260,0
1261,4
1262,2
1263,5
1264,2
1265,0
1266,5
1268,6
1269,2
1270,4
1271,5
1272,0
1273,6
1274,0
1275,5
1276,6
1277,1
1278,0
1279,5
1280,1
1281,0
1282,6
1283,6
1284,2
1285,4
1286,2
1287,5
1288,3
1289,1
1290,3
1291,5
1292,6
1293,2
1294,1
1295,4
1296,3
1297,2
1298,1
1299,2
1300,2
1301,4
1302,0
1303,6
1304,3
1305,4
1306,4
1307,0
1308,5
1309,6
1310,3
1311,0
1312,6
1313,4
1314,5
1315,2
1316,4
1317,6
1318,5
1319,2
1320,2
1321,2
1322,3
1323,6
1324,4
1325,6
1326,1
1327,0
1328,1
1329,5
1330,2
1331,5
1332,0
1333,3
1334,0
1335,1
1336,5
1337,1
1338,0
1339,4
1340,1
1341,6
1342,5
1343,5
1344,4
1345,0
1346,3
1347,0
1348,1
1349,5
1350,0
1351,4
1352,2
1353,4
1354,1
1355,5
1356,1
1357,2
1358,4
1359,1
1360,5
1361,0
1362,4
1363,3
1364,2
1365,0
1366,4
1367,1
1368,6
1369,4
1370,1
1371,1
1372,3
1373,3
1374,2
1375,4
1376,2
1377,5
1378,0
1379,5
1380,6
1381,5
1382,0
1383,3
1384,6
1385,5
1386,5
1387,2
1388,6
1389,1
1390,0
1391,1
1392,1
1393,6
1394,5
1395,6
1396,3
1397,0
1398,0
1399,3
1400,5
1401,3
1402,4
1403,0
1404,1
1405,6
1406,6
1407,0
1408,6
1409,1
1410,3
1411,2
1412,3
1413,3
1414,4
1415,5
1416,5
1417,1
1418,0
1419,3
1420,2
1421,2
1422,6
1423,1
1424,5
1425,0
1426,0
1427,6
1428,1
1429,5
1430,4
1431,1
1432,6
1433,3
1434,2
1435,2
1436,6
1437,2
1438,6
1439,6
1440,3
1441,5
1442,2
1443,0
1444,1
1445,5
1446,4
1447,2
1448,0
1449,0
1450,6
1451,3
1452,4
1453,1
1454,3
1455,4
1456,3
1457,1
1458,0
1459,6
1460,0
1461,3
1462,2
1463,2
1464,4
1465,2
1466,5
1467,6
1468,5
1469,5
1470,0
1471,1
1472,5
1473,3
1474,4
1475,6
1476,3
1477,0
1478,2
1479,1
1480,6
1481,2
1482,0
1483,2
1484,1
1485,4
1486,1
1487,0
1488,1
1489,4
1490,6
1491,4
1492,5
1493,1
1494,1
1495,0
1496,2
1497,5
1498,1
1499,6
1500,1
1501,1
1502,3
1503,6
1504,3
1505,1
1506,6
1507,0
1508,6
1509,2
1510,3
1511,4
1512,0
1513,1
1514,3
1515,3
1516,1
1517,3
1518,5
1519,6
1520,6
1521,6
1522,6
1523,6
1524,6
1525,6
1526,4
1527,5
1528,2
1529,4
1530,1
1531,2
1532,6
1533,4
1534,5
1535,3
1536,5
1537,3
1538,1
1539,1
1540,6
1541,5
1542,1
1543,3
1544,3
1545,1
1546,6
1547,4
1548,5
1549,1
1550,0
1551,6
1552,5
1553,0
1554,5
1555,6
1556,5
1557,6
1558,6
1559,0
1560,4
1561,6
1562,4
1563,0
1564,5
1565,1
1566,5
1567,3
1568,3
1569,6
1570,6
1571,6
1572,2
1573,1
1574,5
1575,3
1576,5
1577,1
1578,6
1579,1
1580,1
1581,1
1582,1
1583,0
1584,3
1585,0
1586,2
1587,3
1588,0
1589,3
1590,2
1591,6
1592,0
1593,6
1594,0
1595,1
1596,4
1597,2
1598,5
1599,3
1600,6
1601,3
1602,0
1603,2
1604,6
1605,6
1606,6
1607,3
1608,3
1609,5
1610,3
1611,0
